estado,hay_evidencia,subcoleccion,vegetacion_tipo,distancia_centro,nombre_anp_str,lat_seg_sitmuest,perturbado,lon_seg_sitmuest,uso_suelo_tipo,empty,lat_min_cam,azimut,predio,condiciones_ambientales,lon_seg_cam,id,altitud_cam,comentario_cam,gps_error_sitmuest,fecha_inclusion,tenencia,lat_grado_cam,nombre_congl,municipio,labeled,fecha_visita,nombre_comun,estado_str,sensibilidad,lon_grado_cam,altitud_sitmuest,lat_seg_cam,lon_min_sitmuest,municipio_str,lat_min_sitmuest,resolucion,ruta,monitoreo_tipo,institucion,id_congl,lon_grado_sitmuest,elipsoide_cam,elipsoide_sitmuest,compania,gps_error_cam,fecha_foto,lon_min_cam,coord_latitud,nombre_camara,lat_grado_sitmuest,id_07,id_original,sitio_numero,nombre_cientifico,existe,comentario_congl,nombre_anp,coord_longitud,tipo_congl
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2882,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_335.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T21:01:45Z,9,21.0848055555556,CONAFOR_2712_12,21,,2882,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2884,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_337.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T21:54:52Z,9,21.0848055555556,CONAFOR_2712_12,21,,2884,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2899,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_352.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T22:02:41Z,9,21.0848055555556,CONAFOR_2712_12,21,,2899,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2887,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_340.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T22:07:00Z,9,21.0848055555556,CONAFOR_2712_12,21,,2887,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2910,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_363.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T21:58:52Z,9,21.0848055555556,CONAFOR_2712_12,21,,2910,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2911,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_364.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T21:58:51Z,9,21.0848055555556,CONAFOR_2712_12,21,,2911,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2908,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_361.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T21:59:49Z,9,21.0848055555556,CONAFOR_2712_12,21,,2908,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2897,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_350.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T22:03:36Z,9,21.0848055555556,CONAFOR_2712_12,21,,2897,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2885,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_338.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T22:07:58Z,9,21.0848055555556,CONAFOR_2712_12,21,,2885,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2909,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_362.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T21:59:48Z,9,21.0848055555556,CONAFOR_2712_12,21,,2909,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2883,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_336.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T21:54:54Z,9,21.0848055555556,CONAFOR_2712_12,21,,2883,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2893,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_346.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T22:04:37Z,9,21.0848055555556,CONAFOR_2712_12,21,,2893,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2912,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_365.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T21:58:49Z,9,21.0848055555556,CONAFOR_2712_12,21,,2912,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2900,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_353.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T22:02:40Z,9,21.0848055555556,CONAFOR_2712_12,21,,2900,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2881,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_334.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T21:01:47Z,9,21.0848055555556,CONAFOR_2712_12,21,,2881,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2923,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_376.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T22:08:00Z,9,21.0848055555556,CONAFOR_2712_12,21,,2923,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2927,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_380.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T22:45:48Z,9,21.0848055555556,CONAFOR_2712_12,21,,2927,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2940,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_393.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T22:35:32Z,9,21.0848055555556,CONAFOR_2712_12,21,,2940,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2913,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_366.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T21:57:55Z,9,21.0848055555556,CONAFOR_2712_12,21,,2913,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2942,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_395.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T22:35:29Z,9,21.0848055555556,CONAFOR_2712_12,21,,2942,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2932,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_385.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T22:42:58Z,9,21.0848055555556,CONAFOR_2712_12,21,,2932,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2943,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_396.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T22:31:01Z,9,21.0848055555556,CONAFOR_2712_12,21,,2943,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2935,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_388.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T22:38:59Z,9,21.0848055555556,CONAFOR_2712_12,21,,2935,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2916,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_369.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T21:56:55Z,9,21.0848055555556,CONAFOR_2712_12,21,,2916,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2928,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_381.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T22:44:36Z,9,21.0848055555556,CONAFOR_2712_12,21,,2928,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2920,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_373.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T21:55:48Z,9,21.0848055555556,CONAFOR_2712_12,21,,2920,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2917,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_370.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T21:56:54Z,9,21.0848055555556,CONAFOR_2712_12,21,,2917,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2934,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_387.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T22:39:00Z,9,21.0848055555556,CONAFOR_2712_12,21,,2934,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2930,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_383.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T22:44:33Z,9,21.0848055555556,CONAFOR_2712_12,21,,2930,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2937,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_390.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T22:36:33Z,9,21.0848055555556,CONAFOR_2712_12,21,,2937,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2933,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_386.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T22:42:57Z,9,21.0848055555556,CONAFOR_2712_12,21,,2933,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2915,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_368.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T21:57:52Z,9,21.0848055555556,CONAFOR_2712_12,21,,2915,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
Jalisco,,especimen,,4.0,,5.30000000016317,,4.50000000001639,,,5,,San Esteban,,4.50000000001639,ESP-2941,935.0,Comentario trap_camera: Sin observaciones. Comentario equip_camera Sin observaciones.,5.0,2017-01-01T00:00:00Z,1 Ejidal,21,51719,Hostotipaquillo,false,2014-10-29T00:00:00Z,Sin identificar,Jalisco,High,104,935.0,5.2999999999969,9,Hostotipaquillo,5,2MP,51719/2014_10/fotos_videos/51719_S3_FCT_20141029_394.JPG,SAC-MOD,CONAFOR,201,104,WGS84,WGS84,,5.0,2014-10-29T22:35:31Z,9,21.0848055555556,CONAFOR_2712_12,21,,2941,Sitio 4,Sin identificar,T,"Se localizó la varilla central, placas de aluminio y marcas en los árboles de todos los sitios como evidencias de muestreo anterior.",,-104.15125,7 Biodiversidad
