horario,taxa_id,numero_individuos,ftrampa_id,subcoleccion,etiqueta_str,comportamiento,clase,especie,etiqueta,tipo_anotacion,coleccion,genero,rect_y,subespecie,subespecie_str,probabilidad_modelo,id,orden,rect_height,rect_x,rect_width,especie_str,modelo_id,reino,edad,phylum,nivel_anotador,fecha_anotacion,certeza,observaciones,ultima_modificacion,marcas,sexo,familia,calidad,anotador_id
"",36717,1,2cd5a422-2842-4083-8f64-d089b3658262,,Buteo plagiatus,parado,Aves,Buteo plagiatus,Buteo plagiatus,especimen,sipecam,Buteo,0.5493055555555556,,,,b509b778-0196-5b93-17ce-bf81620b1661,Accipitriformes,0.23472222222222217,0.10498046875,0.201171875,Buteo plagiatus,,Animalia,adulto,Chordata,usuario,2023-05-10T01:00:44Z,alta,,2023-05-10T01:00:44Z,,,Accipitridae,,44
"",34377,1,9c5d97c2-f497-49f5-ab1e-9c1369691efe,,Nasua narica,parado,Mammalia,Nasua narica,Nasua narica,especimen,sipecam,Nasua,0.3173611111111111,,,,0cf77541-547c-7873-f067-70ef90c16a36,Carnivora,0.3055555555555556,0.390625,0.20751953125,Nasua narica,,Animalia,adulto,Chordata,usuario,2023-05-10T01:02:31Z,alta,,2023-05-10T01:02:31Z,,,Procyonidae,,44
"",34377,1,a9b3970b-9c28-4cd2-b1fc-1cd8c79497f0,,Nasua narica,parado,Mammalia,Nasua narica,Nasua narica,especimen,sipecam,Nasua,0.32708333333333334,,,,4d4249fe-29b7-f3c2-cfd3-d3c17f4da37d,Carnivora,0.32569444444444445,0.3818359375,0.21533203125,Nasua narica,,Animalia,adulto,Chordata,usuario,2023-05-10T01:02:54Z,alta,,2023-05-10T01:02:54Z,,,Procyonidae,,44
"",34433,1,fa368e44-7207-42cc-b84c-395a5d2b46a2,,Dasypus novemcinctus,parado,Mammalia,Dasypus novemcinctus,Dasypus novemcinctus,especimen,sipecam,Dasypus,0.5067796610169492,,,,289978f6-123d-3cb4-274b-8dc6d29f776d,Cingulata,0.4677966101694915,0.005082592121982211,0.1512071156289708,Dasypus novemcinctus,,Animalia,adulto,Chordata,usuario,2023-05-10T01:03:41Z,alta,,2023-05-10T01:03:41Z,,,Dasypodidae,,44
"",33549,1,1afb2bbd-b2f4-4d6c-aed0-08a5b2d6b986,,Bassariscus astutus,parado,Mammalia,Bassariscus astutus,Bassariscus astutus,especimen,sipecam,Bassariscus,0.5305555555555556,,,,54537963-be31-7824-f779-2841dd894aef,Carnivora,0.14722222222222225,0.55419921875,0.3115234375,Bassariscus astutus,,Animalia,adulto,Chordata,usuario,2023-05-10T01:04:14Z,alta,,2023-05-10T01:04:14Z,,,Procyonidae,,44
"",33549,1,828ea9af-3c05-45dd-9bd7-fe60ce4ed3d3,,Bassariscus astutus,parado,Mammalia,Bassariscus astutus,Bassariscus astutus,especimen,sipecam,Bassariscus,0.5527777777777778,,,,9502ebe1-ca17-2a62-8b05-d37f7c4b7a47,Carnivora,0.1298611111111111,0.54443359375,0.26318359375,Bassariscus astutus,,Animalia,adulto,Chordata,usuario,2023-05-10T01:04:35Z,alta,,2023-05-10T01:04:35Z,,,Procyonidae,,44
"",34178,1,774cef18-4ce3-4cf2-b99f-c31ec577f8d8,,Procyon lotor,moviendose,Mammalia,Procyon lotor,Procyon lotor,especimen,sipecam,Procyon,0.6983050847457627,,,,66868197-a98e-0d1a-9c52-67701623e2b0,Carnivora,0.2745762711864407,0.6937738246505718,0.3036848792884371,Procyon lotor,,Animalia,,Chordata,usuario,2023-05-10T01:05:16Z,alta,,2023-05-10T01:05:16Z,,,Procyonidae,,44
"",34178,1,e3286a28-eef1-47d3-9e92-b6c2e77aa401,,Procyon lotor,moviendose,Mammalia,Procyon lotor,Procyon lotor,especimen,sipecam,Procyon,0.6659722222222222,,,,85e5ba38-ccd8-4329-7d11-2a40761f18bc,Carnivora,0.2875000000000001,0.89501953125,0.10498046875,Procyon lotor,,Animalia,,Chordata,usuario,2023-05-10T01:05:32Z,alta,,2023-05-10T01:05:32Z,,,Procyonidae,,44
"",33768,1,86833667-bbfc-4df1-a0fc-0a01f74b6b4f,,Puma concolor,moviendose,Mammalia,Puma concolor,Puma concolor,especimen,sipecam,Puma,0.6916666666666667,,,,b1787c40-04a7-de41-40d3-ddf10e04d64a,Carnivora,0.28541666666666665,0.0771484375,0.2548828125,Puma concolor,,Animalia,adulto,Chordata,usuario,2023-05-10T01:06:31Z,alta,,2023-05-10T01:06:31Z,,,Felidae,,44
"",33768,1,64a9340e-89b0-40ea-8294-5c7b41844c29,,Puma concolor,moviendose,Mammalia,Puma concolor,Puma concolor,especimen,sipecam,Puma,0.6048611111111111,,,,5f6eaa09-f13a-73e5-d94b-0c05c0c52658,Carnivora,0.37222222222222223,0.134765625,0.68896484375,Puma concolor,,Animalia,adulto,Chordata,usuario,2023-05-10T01:06:57Z,alta,,2023-05-10T01:06:57Z,,,Felidae,,44
"",35884,1,66744ab0-d22c-4b9e-8314-c95705667c77,,Ortalis poliocephala,moviendose,Aves,Ortalis poliocephala,Ortalis poliocephala,especimen,sipecam,Ortalis,0.43472222222222223,,,,58a76e83-46a0-2f46-7917-18bc5f754ad7,Galliformes,0.1729166666666666,0.77490234375,0.169921875,Ortalis poliocephala,,Animalia,,Chordata,usuario,2023-05-11T00:39:52Z,alta,,2023-05-11T00:39:52Z,,,Cracidae,,44
"",35884,1,05d00767-802d-48c5-a412-bc12ff55a9a6,,Ortalis poliocephala,moviendose,Aves,Ortalis poliocephala,Ortalis poliocephala,especimen,sipecam,Ortalis,0.28958333333333336,,,,0641e0d3-e10e-e2d9-aec0-a4ae63c90309,Galliformes,0.23819444444444443,0.8681640625,0.1318359375,Ortalis poliocephala,,Animalia,,Chordata,usuario,2023-05-11T00:40:10Z,alta,,2023-05-11T00:40:10Z,,,Cracidae,,44
"",34731,1,d8560b19-d62c-4d76-906f-824b56804a19,,Dicotyles tajacu,parado,Mammalia,Dicotyles tajacu,Dicotyles tajacu,especimen,sipecam,Dicotyles,0.7090277777777778,,,,06b71a4d-244d-5d0a-2f1c-78f0fd984733,Artiodactyla,0.26874999999999993,0.35205078125,0.2880859375,Dicotyles tajacu,,Animalia,adulto,Chordata,usuario,2023-05-11T00:41:19Z,alta,,2023-05-11T00:41:19Z,,,Tayassuidae,,44
"",34731,1,d8560b19-d62c-4d76-906f-824b56804a19,,Dicotyles tajacu,parado,Mammalia,Dicotyles tajacu,Dicotyles tajacu,especimen,sipecam,Dicotyles,0.8340277777777778,,,,c4d59036-ce12-9d42-8c8b-c8229479f013,Artiodactyla,0.1430555555555555,0.10400390625,0.0927734375,Dicotyles tajacu,,Animalia,cria,Chordata,usuario,2023-05-11T00:41:34Z,alta,,2023-05-11T00:41:34Z,,,Tayassuidae,,44
"",34731,1,b29841a9-decc-4bcb-90d0-e40529649473,,Dicotyles tajacu,parado,Mammalia,Dicotyles tajacu,Dicotyles tajacu,especimen,sipecam,Dicotyles,0.85,,,,8061bc99-8aed-4200-dc74-cb0b331b6f14,Artiodactyla,0.12708333333333333,0.115234375,0.099609375,Dicotyles tajacu,,Animalia,cria,Chordata,usuario,2023-05-11T00:45:02Z,alta,,2023-05-11T00:45:02Z,,,Tayassuidae,,44
"",34731,1,b29841a9-decc-4bcb-90d0-e40529649473,,Dicotyles tajacu,parado,Mammalia,Dicotyles tajacu,Dicotyles tajacu,especimen,sipecam,Dicotyles,0.7076388888888889,,,,f4061d5e-02eb-5081-b523-3a3cf1a69997,Artiodactyla,0.2694444444444444,0.3525390625,0.2890625,Dicotyles tajacu,,Animalia,adulto,Chordata,usuario,2023-05-11T00:45:13Z,alta,,2023-05-11T00:45:13Z,,,Tayassuidae,,44
"",34731,1,25d2477a-cc29-4da0-83ae-11d1349deb93,,Dicotyles tajacu,parado,Mammalia,Dicotyles tajacu,Dicotyles tajacu,especimen,sipecam,Dicotyles,0.7909722222222222,,,,3b9633d0-b055-e318-c9ce-5f617c8ae6dc,Artiodactyla,0.18611111111111112,0.1796875,0.4560546875,Dicotyles tajacu,,Animalia,adulto,Chordata,usuario,2023-05-11T00:45:33Z,alta,,2023-05-11T00:45:33Z,,,Tayassuidae,,44
"",34731,1,3192eaa1-7731-4813-bc28-ec3c5dbb0877,,Dicotyles tajacu,parado,Mammalia,Dicotyles tajacu,Dicotyles tajacu,especimen,sipecam,Dicotyles,0.8,,,,d3605ec6-d05b-48e4-21b0-925602010cd9,Artiodactyla,0.17708333333333326,0.10498046875,0.498046875,Dicotyles tajacu,,Animalia,adulto,Chordata,usuario,2023-05-11T00:45:48Z,alta,,2023-05-11T00:45:48Z,,,Tayassuidae,,44
"",34433,1,6c9e2a3c-07eb-44c1-b2ac-0c05f9a16c90,,Dasypus novemcinctus,moviendose,Mammalia,Dasypus novemcinctus,Dasypus novemcinctus,especimen,sipecam,Dasypus,0.5131944444444444,,,,da214940-9aaf-94f2-71a3-29d1eef64183,Cingulata,0.11805555555555558,0.4580078125,0.13330078125,Dasypus novemcinctus,,Animalia,adulto,Chordata,usuario,2023-05-11T00:46:18Z,alta,,2023-05-11T00:46:18Z,,,Dasypodidae,,44
"",34433,1,db4aefaa-e47e-4555-a21c-a3fc042ce848,,Dasypus novemcinctus,moviendose,Mammalia,Dasypus novemcinctus,Dasypus novemcinctus,especimen,sipecam,Dasypus,0.5118055555555555,,,,7e0730ef-de18-69fd-9134-49268d2a25ba,Cingulata,0.1513888888888889,0.55859375,0.07958984375,Dasypus novemcinctus,,Animalia,adulto,Chordata,usuario,2023-05-11T00:46:35Z,alta,,2023-05-11T00:46:35Z,,,Dasypodidae,,44
"",33745,1,e8310720-1bb5-46f4-bd70-98b8b7cb48c6,,Urocyon cinereoargenteus,moviendose,Mammalia,Urocyon cinereoargenteus,Urocyon cinereoargenteus,especimen,sipecam,Urocyon,0.46805555555555556,,,,b11963ea-dfd3-9de1-e5e6-ea0b61784a37,Carnivora,0.1875,0.74267578125,0.14501953125,Urocyon cinereoargenteus,,Animalia,adulto,Chordata,usuario,2023-05-11T00:46:58Z,alta,,2023-05-11T00:46:58Z,,,Canidae,,44
"",33745,1,1a5b0be0-83c3-487a-91e5-56a6d00c4932,,Urocyon cinereoargenteus,moviendose,Mammalia,Urocyon cinereoargenteus,Urocyon cinereoargenteus,especimen,sipecam,Urocyon,0.47847222222222224,,,,5e5934ac-4745-1f2e-08a1-ba57318abc3d,Carnivora,0.14444444444444443,0.67431640625,0.16796875,Urocyon cinereoargenteus,,Animalia,adulto,Chordata,usuario,2023-05-11T00:47:16Z,alta,,2023-05-11T00:47:16Z,,,Canidae,,44
"",34509,1,fa2c7543-132c-4680-b9a9-928448aed84d,,Leopardus pardalis,moviendose,Mammalia,Leopardus pardalis,Leopardus pardalis,especimen,sipecam,Leopardus,0.6951388888888889,,,,b11ba746-f65a-ee60-066c-e58c5937b4bd,Carnivora,0.2548611111111111,0.0,0.3466796875,Leopardus pardalis,,Animalia,adulto,Chordata,usuario,2023-05-11T00:47:58Z,alta,,2023-05-11T00:47:58Z,,hembra,Felidae,,44
"",34509,1,c0030b6f-6484-4892-8651-cc78d0e7bb5c,,Leopardus pardalis,moviendose,Mammalia,Leopardus pardalis,Leopardus pardalis,especimen,sipecam,Leopardus,0.63125,,,,86a76e54-6a3c-7e39-da1c-691050d6064d,Carnivora,0.2520833333333333,0.16162109375,0.3525390625,Leopardus pardalis,,Animalia,adulto,Chordata,usuario,2023-05-11T00:48:18Z,alta,,2023-05-11T00:48:18Z,,hembra,Felidae,,44
"",34178,2,02d9648a-2537-4472-bec9-200862cd5234,,Procyon lotor,moviendose,Mammalia,Procyon lotor,Procyon lotor,especimen,sipecam,Procyon,0.2576271186440678,,,,075a50ae-cc1a-535a-7ba2-5102be78a117,Carnivora,0.37288135593220345,0.4167725540025413,0.43456162642947904,Procyon lotor,,Animalia,,Chordata,usuario,2023-05-11T00:48:32Z,alta,,2023-05-11T00:48:39Z,,,Procyonidae,,44
"",34178,2,cab3e6cb-a92c-40b7-9432-b46bf8e34887,,Procyon lotor,moviendose,Mammalia,Procyon lotor,Procyon lotor,especimen,sipecam,Procyon,0.21864406779661016,,,,95d8f3d8-c43f-9cf2-c713-8cdfd9489251,Carnivora,0.3949152542372881,0.4243964421855146,0.4548919949174079,Procyon lotor,,Animalia,,Chordata,usuario,2023-05-11T00:48:57Z,alta,,2023-05-11T00:48:57Z,,,Procyonidae,,44
"",34178,1,0d934c1a-5293-409f-be74-420461fe91fa,,Procyon lotor,moviendose,Mammalia,Procyon lotor,Procyon lotor,especimen,sipecam,Procyon,0.43472222222222223,,,,c30fabca-d8cf-fa02-a477-02a29c2b5cce,Carnivora,0.21458333333333335,0.42138671875,0.13720703125,Procyon lotor,,Animalia,adulto,Chordata,usuario,2023-05-11T00:49:23Z,alta,,2023-05-11T00:49:23Z,,,Procyonidae,,44
"",34178,1,5a1f045c-e229-4fb7-ae36-b579dc4a6344,,Procyon lotor,moviendose,Mammalia,Procyon lotor,Procyon lotor,especimen,sipecam,Procyon,0.41041666666666665,,,,2141b4b5-7f87-0880-f908-faa2330d3a2d,Carnivora,0.19791666666666663,0.3935546875,0.142578125,Procyon lotor,,Animalia,adulto,Chordata,usuario,2023-05-11T00:49:46Z,alta,,2023-05-11T00:49:46Z,,,Procyonidae,,44
"",34139,1,423a41fd-0283-48f0-912b-a3271ad904dc,,Conepatus leuconotus,moviendose,Mammalia,Conepatus leuconotus,Conepatus leuconotus,especimen,sipecam,Conepatus,0.30833333333333335,,,,e6cc801e-c323-5184-4dd9-8a78bf41d45b,Carnivora,0.4666666666666667,0.4150390625,0.17626953125,Conepatus leuconotus,,Animalia,,Chordata,usuario,2023-05-11T00:50:11Z,alta,,2023-05-11T00:50:11Z,,,Mephitidae,,44
"",33768,1,fb425920-0eed-493a-92f6-259dd43f9492,,Puma concolor,moviendose,Mammalia,Puma concolor,Puma concolor,especimen,sipecam,Puma,0.19166666666666668,,,,8c146a49-b638-1d91-435d-8f334affcc35,Carnivora,0.4340277777777778,0.5537109375,0.43505859375,Puma concolor,,Animalia,adulto,Chordata,usuario,2023-05-11T00:50:34Z,alta,,2023-05-11T00:50:34Z,,,Felidae,,44
"",34731,1,201962fc-b576-4911-8db2-ffa48699ac4f,,Dicotyles tajacu,moviendose,Mammalia,Dicotyles tajacu,Dicotyles tajacu,especimen,sipecam,Dicotyles,0.05416666666666667,,,,a6cbb823-2d66-bc12-9328-cc93bb3908eb,Artiodactyla,0.6756944444444444,0.248046875,0.75146484375,Dicotyles tajacu,,Animalia,adulto,Chordata,usuario,2023-05-11T00:53:14Z,alta,,2023-05-11T00:53:14Z,,,Tayassuidae,,44
"",34731,1,7708bc62-4bdb-42ef-9aae-fb825a678ffa,,Dicotyles tajacu,moviendose,Mammalia,Dicotyles tajacu,Dicotyles tajacu,especimen,sipecam,Dicotyles,0.29305555555555557,,,,470a477b-7031-85d0-a5a5-b751e05029e0,Artiodactyla,0.5736111111111111,0.77099609375,0.22900390625,Dicotyles tajacu,,Animalia,adulto,Chordata,usuario,2023-05-11T00:53:50Z,alta,,2023-05-11T00:53:50Z,,,Tayassuidae,,44
"",34731,1,06c257b5-2ce3-4c48-bf67-8e94c7f70f15,,Dicotyles tajacu,parado,Mammalia,Dicotyles tajacu,Dicotyles tajacu,especimen,sipecam,Dicotyles,0.25416666666666665,,,,059e7df8-3a4a-be2d-d326-bf00ef9081a0,Artiodactyla,0.7215277777777778,0.337890625,0.66162109375,Dicotyles tajacu,,Animalia,adulto,Chordata,usuario,2023-05-11T00:54:10Z,alta,,2023-05-11T00:54:10Z,,,Tayassuidae,,44
"",34731,1,0af9ff1a-0f8b-4f59-b6ce-cf701c251d50,,Dicotyles tajacu,moviendose,Mammalia,Dicotyles tajacu,Dicotyles tajacu,especimen,sipecam,Dicotyles,0.31805555555555554,,,,1eda9439-59d0-4b0f-6552-195e17475bbb,Artiodactyla,0.6576388888888889,0.0,0.77197265625,Dicotyles tajacu,,Animalia,adulto,Chordata,usuario,2023-05-11T00:54:30Z,alta,,2023-05-11T00:54:30Z,,,Tayassuidae,,44
"",34731,2,379f46fd-9e28-4962-b97f-0b609a12a6c8,,Dicotyles tajacu,moviendose,Mammalia,Dicotyles tajacu,Dicotyles tajacu,especimen,sipecam,Dicotyles,0.08983050847457627,,,,1814f82c-b598-bc79-a5d8-56f2d55d077c,Artiodactyla,0.7508474576271186,0.010165184243964422,0.9834815756035579,Dicotyles tajacu,,Animalia,adulto,Chordata,usuario,2023-05-11T00:55:00Z,alta,,2023-05-11T00:55:00Z,,,Tayassuidae,,44
"",34731,1,ed360a58-e17c-4f2d-8ba7-fcd1dce00dac,,Dicotyles tajacu,moviendose,Mammalia,Dicotyles tajacu,Dicotyles tajacu,especimen,sipecam,Dicotyles,0.23125,,,,8f4615af-d2fd-0f83-bb8e-99388c489e49,Artiodactyla,0.2965277777777778,0.38232421875,0.384765625,Dicotyles tajacu,,Animalia,adulto,Chordata,usuario,2023-05-11T00:55:46Z,alta,,2023-05-11T00:55:46Z,,,Tayassuidae,,44
"",34731,1,d7e96b67-ffed-4d46-846a-0add4c1feab2,,Dicotyles tajacu,moviendose,Mammalia,Dicotyles tajacu,Dicotyles tajacu,especimen,sipecam,Dicotyles,0.3236111111111111,,,,0f5f8e14-52d0-81bb-d417-7c2ffe57cf94,Artiodactyla,0.6402777777777777,0.216796875,0.783203125,Dicotyles tajacu,,Animalia,adulto,Chordata,usuario,2023-05-11T00:56:04Z,alta,,2023-05-11T00:56:04Z,,,Tayassuidae,,44
"",34731,1,d911b147-faec-4409-bc95-4ea6f97a24e0,,Dicotyles tajacu,moviendose,Mammalia,Dicotyles tajacu,Dicotyles tajacu,especimen,sipecam,Dicotyles,0.34930555555555554,,,,49daa7c8-0fac-4738-8ca7-6dc9eb126f94,Artiodactyla,0.6270833333333333,0.0,0.67822265625,Dicotyles tajacu,,Animalia,adulto,Chordata,usuario,2023-05-11T00:56:21Z,alta,,2023-05-11T00:56:21Z,,,Tayassuidae,,44
"",34122,1,cb57ebf4-86dc-4aad-b0d4-65b8055122d4,,Canis latrans,moviendose,Mammalia,Canis latrans,Canis latrans,especimen,sipecam,Canis,0.6416666666666667,,,,5421e7a5-08ee-4065-42da-6c7659b98d6b,Carnivora,0.3354166666666666,0.650390625,0.349609375,Canis latrans,,Animalia,adulto,Chordata,usuario,2023-05-11T00:56:39Z,alta,,2023-05-11T00:56:39Z,,,Canidae,,44
"",34122,1,82204cc6-5ad3-4688-8882-cf162f4efd14,,Canis latrans,moviendose,Mammalia,Canis latrans,Canis latrans,especimen,sipecam,Canis,0.11944444444444445,,,,873a9893-04af-c017-e90c-6bf5c8bfad3d,Carnivora,0.44861111111111107,0.54150390625,0.1279296875,Canis latrans,,Animalia,adulto,Chordata,usuario,2023-05-11T00:56:57Z,alta,,2023-05-11T00:56:57Z,,,Canidae,,44
"",34377,1,4c81f5c2-602f-4bc5-b124-047be4efbe30,,Nasua narica,,Mammalia,Nasua narica,Nasua narica,especimen,sipecam,Nasua,0.7236111111111111,,,,ba660edf-da0e-6472-1d74-15e00bd49648,Carnivora,0.2534722222222222,0.0556640625,0.0810546875,Nasua narica,,Animalia,,Chordata,usuario,2023-05-11T00:58:00Z,alta,,2023-05-11T00:58:00Z,,,Procyonidae,,44
"",36798,1,78127aeb-1ffe-4900-8a8b-a581a1cbc7fd,,Mazama temama,moviendose,Mammalia,Mazama temama,Mazama temama,especimen,sipecam,Mazama,0.7048611111111112,,,,8688477c-062d-e233-5db4-6ea2fb40b419,Artiodactyla,0.27222222222222214,0.0,0.1796875,Mazama temama,,Animalia,adulto,Chordata,usuario,2023-05-11T00:58:38Z,alta,,2023-05-11T00:58:38Z,,hembra,Cervidae,,44
"",36798,1,ab81919d-3f14-47c7-8dc0-11b65c629a87,,Mazama temama,parado,Mammalia,Mazama temama,Mazama temama,especimen,sipecam,Mazama,0.6993055555555555,,,,364c45c7-267d-a4d8-48c3-964778f39ae0,Artiodactyla,0.2777777777777778,0.0478515625,0.13623046875,Mazama temama,,Animalia,adulto,Chordata,usuario,2023-05-11T00:59:00Z,alta,,2023-05-11T00:59:00Z,,hembra,Cervidae,,44
"",34509,1,ff7b117c-7c64-4f95-970b-e0c0e3c4d566,,Leopardus pardalis,moviendose,Mammalia,Leopardus pardalis,Leopardus pardalis,especimen,sipecam,Leopardus,0.5006944444444444,,,,093ba08c-6f14-09e3-190a-a4f5d329333e,Carnivora,0.4756944444444444,0.22216796875,0.77734375,Leopardus pardalis,,Animalia,adulto,Chordata,usuario,2023-05-11T00:59:29Z,alta,,2023-05-11T00:59:29Z,,macho,Felidae,,44
"",34509,1,1c650c16-aa1e-43e8-b1d0-26332d64cd97,,Leopardus pardalis,moviendose,Mammalia,Leopardus pardalis,Leopardus pardalis,especimen,sipecam,Leopardus,0.49722222222222223,,,,011f360c-147f-6945-bbe5-e9ace9bf0646,Carnivora,0.47986111111111107,0.02978515625,0.87255859375,Leopardus pardalis,,Animalia,adulto,Chordata,usuario,2023-05-11T00:59:48Z,alta,,2023-05-11T00:59:48Z,,macho,Felidae,,44
"",34488,1,24ed199b-3c87-4539-89a6-fd10f6257adc,,Cuniculus paca,parado,Mammalia,Cuniculus paca,Cuniculus paca,especimen,sipecam,Cuniculus,0.6819444444444445,,,,b5c8fc0f-dddc-49e7-1cc2-591eba7fae8d,Rodentia,0.29513888888888884,0.58740234375,0.35302734375,Cuniculus paca,,Animalia,adulto,Chordata,usuario,2023-05-11T01:00:10Z,alta,,2023-05-11T01:00:10Z,,,Cuniculidae,,44
"",34488,1,f7aeeb2d-95ae-416d-a5d8-e9bb477bc3bb,,Cuniculus paca,parado,Mammalia,Cuniculus paca,Cuniculus paca,especimen,sipecam,Cuniculus,0.6875,,,,472a0665-a267-96ec-088c-f6df22208463,Rodentia,0.2895833333333333,0.5849609375,0.40869140625,Cuniculus paca,,Animalia,adulto,Chordata,usuario,2023-05-11T01:00:33Z,alta,,2023-05-11T01:00:33Z,,,Cuniculidae,,44
"",34488,1,e77001e5-a8e8-4a5b-90a5-1b4f4de91e0e,,Cuniculus paca,,Mammalia,Cuniculus paca,Cuniculus paca,especimen,sipecam,Cuniculus,0.7583333333333333,,,,c53bed78-bba8-866b-d8a2-b971a8f58f45,Rodentia,0.21875,0.24267578125,0.41357421875,Cuniculus paca,,Animalia,adulto,Chordata,usuario,2023-05-11T01:00:53Z,alta,,2023-05-11T01:00:53Z,,,Cuniculidae,,44
"",34460,1,2ddfd09a-0395-4895-8018-a5a87f787d5e,,Panthera onca,moviendose,Mammalia,Panthera onca,Panthera onca,especimen,sipecam,Panthera,0.7472222222222222,,,,14497bce-36e5-e68e-6c65-3edb6151e8b4,Carnivora,0.22986111111111107,0.099609375,0.16943359375,Panthera onca,,Animalia,adulto,Chordata,usuario,2023-05-11T01:01:20Z,alta,,2023-05-11T01:01:20Z,,,Felidae,,44
"",34460,1,00401bf5-ba01-4f05-888c-57878ea7d477,,Panthera onca,moviendose,Mammalia,Panthera onca,Panthera onca,especimen,sipecam,Panthera,0.7375,,,,701e80a2-90ce-a3cf-a8d4-fa910f5d8908,Carnivora,0.23958333333333326,0.17236328125,0.4072265625,Panthera onca,,Animalia,adulto,Chordata,usuario,2023-05-11T01:01:36Z,alta,,2023-05-11T01:01:36Z,,,Felidae,,44
"",34509,1,840bc08d-dd6a-4195-b3c8-ee7da29c4e5e,,Leopardus pardalis,moviendose,Mammalia,Leopardus pardalis,Leopardus pardalis,especimen,sipecam,Leopardus,0.43472222222222223,,,,312f4440-0f4a-38e2-bb13-a81381ac4269,Carnivora,0.5423611111111111,0.0,0.89111328125,Leopardus pardalis,,Animalia,adulto,Chordata,usuario,2023-05-11T01:02:15Z,alta,,2023-05-11T01:02:15Z,,,Felidae,,44
"",34509,1,d849983e-5092-4a90-bacd-b482adb8572b,,Leopardus pardalis,moviendose,Mammalia,Leopardus pardalis,Leopardus pardalis,especimen,sipecam,Leopardus,0.5069444444444444,,,,c491fa7e-7bcd-dcd0-e46e-6684dc9ebdf5,Carnivora,0.46944444444444444,0.1904296875,0.80859375,Leopardus pardalis,,Animalia,adulto,Chordata,usuario,2023-05-11T01:02:32Z,alta,,2023-05-11T01:02:32Z,,,Felidae,,44
"",34214,1,88f1173e-2dbd-44cf-abc2-baa5f0ae575d,,Mephitis macroura,moviendose,Mammalia,Mephitis macroura,Mephitis macroura,especimen,sipecam,Mephitis,0.11875,,,,1ac1ea1c-adbe-fd32-49f9-23e48fe5e289,Carnivora,0.8555555555555555,0.9267578125,0.0732421875,Mephitis macroura,,Animalia,adulto,Chordata,usuario,2023-05-11T01:03:02Z,alta,,2023-05-11T01:03:02Z,,,Mephitidae,,44
"",34214,1,68b0bd39-b2e7-46a9-a3a1-222efb518da2,,Mephitis macroura,moviendose,Mammalia,Mephitis macroura,Mephitis macroura,especimen,sipecam,Mephitis,0.2152777777777778,,,,dc32cb68-bebd-c477-78c2-664ae56131c4,Carnivora,0.7611111111111111,0.8515625,0.1484375,Mephitis macroura,,Animalia,adulto,Chordata,usuario,2023-05-11T01:03:22Z,alta,,2023-05-11T01:03:22Z,,,Mephitidae,,44
"",33745,1,508132f3-71aa-4d9b-9776-ba9e480819f1,,Urocyon cinereoargenteus,parado,Mammalia,Urocyon cinereoargenteus,Urocyon cinereoargenteus,especimen,sipecam,Urocyon,0.6048611111111111,,,,1ee120e6-dcc2-1e2c-32f4-bbde87b438b0,Carnivora,0.22638888888888897,0.60107421875,0.25830078125,Urocyon cinereoargenteus,,Animalia,adulto,Chordata,usuario,2023-05-11T01:03:49Z,alta,,2023-05-11T01:03:49Z,,,Canidae,,44
"",33745,1,89adc923-8f59-4b39-ba1f-d4084fbf4080,,Urocyon cinereoargenteus,descansando,Mammalia,Urocyon cinereoargenteus,Urocyon cinereoargenteus,especimen,sipecam,Urocyon,0.6854166666666667,,,,207d76d6-a6de-8a64-5484-a82b6e23f3c3,Carnivora,0.2055555555555556,0.56982421875,0.18017578125,Urocyon cinereoargenteus,,Animalia,adulto,Chordata,usuario,2023-05-11T01:04:27Z,alta,,2023-05-11T01:04:27Z,,,Canidae,,44
"",34845,1,cb67e8c4-8bba-4cf2-b437-0032cf60fb4f,,Odocoileus virginianus,moviendose,Mammalia,Odocoileus virginianus,Odocoileus virginianus,especimen,sipecam,Odocoileus,0.39652777777777776,,,,c83ce31b-95dc-83ed-2386-c37b0f19cb9e,Artiodactyla,0.1027777777777778,0.279296875,0.1513671875,Odocoileus virginianus,,Animalia,adulto,Chordata,usuario,2023-05-11T01:04:56Z,alta,,2023-05-11T01:04:56Z,,hembra,Cervidae,,44
"",34488,1,43612ab9-50fc-4000-b5a8-34a4085ad5b8,,Cuniculus paca,moviendose,Mammalia,Cuniculus paca,Cuniculus paca,especimen,sipecam,Cuniculus,0.7208333333333333,,,,6e859422-51d7-9b35-db19-f6bd045dfe66,Rodentia,0.2569444444444444,0.49609375,0.3359375,Cuniculus paca,,Animalia,adulto,Chordata,usuario,2023-05-11T01:05:22Z,alta,,2023-05-11T01:05:22Z,,,Cuniculidae,,44
"",34488,1,3316fa75-cbf0-4b6b-b74c-f4f96343113b,,Cuniculus paca,moviendose,Mammalia,Cuniculus paca,Cuniculus paca,especimen,sipecam,Cuniculus,0.6743055555555556,,,,4e3cd14e-a2d4-d784-36f3-7e1964f76363,Rodentia,0.3027777777777777,0.61328125,0.38671875,Cuniculus paca,,Animalia,adulto,Chordata,usuario,2023-05-11T01:05:41Z,alta,,2023-05-11T01:05:41Z,,,Cuniculidae,,44
